id,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,AST,REB,ALL_STAR_APPEARANCES,PIE,PTS
2541,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,84.00,240.00,3,24,Forward-Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,lauri_markkanen,2017,2020,N,Y,Y,2017,1,7,0.90,6.00,,0.11,18.74
1295,Johnny,Baum,Johnny Baum,"Baum, Johnny",J. Baum,johnny-baum,1946-06-17T00:00:00,Temple,USA,Temple/USA,77.00,200.00,1,14,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_johnny_baum,1969,1970,N,Y,Y,1969,2,23,0.50,2.00,0.00,,5.54
1804,Travis,Williams,Travis Williams,"Williams, Travis",T. Williams,travis-williams,1969-05-27T00:00:00,South Carolina State,USA,South Carolina State/USA,78.00,215.00,1,,Forward,Inactive,N,0,,,,,travis_williams,1997,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,0.50,2.40,0.00,,4.24
3505,Jeff,Foster,Jeff Foster,"Foster, Jeff",J. Foster,jeff-foster,1977-01-16T00:00:00,Southwest Texas State,USA,Southwest Texas State/USA,83.00,250.00,12,10,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jeff_foster,1999,2011,N,Y,Y,1999,1,21,0.90,6.90,0.00,,5.94
542,Chasson,Randle,Chasson Randle,"Randle, Chasson",C. Randle,chasson-randle,1993-02-05T00:00:00,Stanford,USA,Stanford/USA,74.00,185.00,3,25,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,chasson_randle,2016,2020,Y,Y,Y,2015,None,None,2.70,2.10,,0.06,6.74
697,Sly,Williams,Sly Williams,"Williams, Sly",S. Williams,sly-williams,1958-01-26T00:00:00,Rhode Island,USA,Rhode Island/USA,79.00,210.00,6,35,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_sly_williams,1979,1985,N,Y,Y,1979,1,21,2.00,4.20,0.00,,11.94
1155,Jack,Marin,Jack Marin,"Marin, Jack",J. Marin,jack-marin,1944-10-12T00:00:00,Duke,USA,Duke/USA,78.00,200.00,10,24,Forward,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_jack_marin,1966,1976,N,Y,Y,1966,1,5,2.10,5.20,2.00,,15.84
1757,Bailey,Howell,Bailey Howell,"Howell, Bailey",B. Howell,bailey-howell,1937-01-20T00:00:00,Mississippi State,USA,Mississippi State/USA,79.00,210.00,11,16,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bailey_howell,1959,1970,N,Y,Y,1959,1,2,2.00,9.90,6.00,,19.74
501,Lloyd,Daniels,Lloyd Daniels,"Daniels, Lloyd",L. Daniels,lloyd-daniels,1967-09-04T00:00:00,Mt. San Antonio,USA,Mt. San Antonio/USA,79.00,205.00,4,,Guard,Inactive,N,0,,,,,lloyd_daniels,1992,1997,N,Y,Y,Undrafted,Undrafted,Undrafted,1.60,2.20,0.00,,8.14
457,Jim,Burns,Jim Burns,"Burns, Jim",J. Burns,jim-burns,1945-09-21T00:00:00,Northwestern,USA,Northwestern/USA,75.00,195.00,0,6,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_jim_burns,1967,1967,N,Y,Y,1967,4,34,0.30,0.70,0.00,,2.34
608,Jesse,Arnelle,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,jesse-arnelle,1933-12-30T00:00:00,Penn State,USA,Penn State/USA,77.00,220.00,0,15-18,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,1955,1955,N,Y,Y,1955,2,13,0.60,5.50,0.00,,5.74
3413,Josh,Reaves,Josh Reaves,"Reaves, Josh",J. Reaves,josh-reaves,1997-06-04T00:00:00,Penn State,USA,Penn State/USA,76.00,214.00,1,23,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,josh_reaves,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.80,0.80,0.00,,3.04
733,Bob,McCann,Bob McCann,"McCann, Bob",B. McCann,bob-mccann,1964-04-22T00:00:00,Morehead State,USA,Morehead State/USA,78.00,244.00,4,,Forward,Inactive,N,0,,,,,bob_mccann,1989,1997,N,Y,Y,1987,2,32,0.60,2.60,0.00,,5.24
3266,Cozell,McQueen,Cozell McQueen,"McQueen, Cozell",C. McQueen,cozell-mcqueen,1962-01-18T00:00:00,North Carolina State,USA,North Carolina State/USA,83.00,235.00,0,40,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_cozell_mcqueen,1986,1986,N,Y,Y,1985,4,91,0.00,2.70,0.00,,3.04
1113,Marko,Todorovich,Marko Todorovich,"Todorovich, Marko",M. Todorovich,marko-todorovich,1923-06-11T00:00:00,Wyoming,USA,Wyoming/USA,77.00,220.00,1,19,Forward,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_mike_todorovich,1949,1950,N,Y,Y,Undrafted,Undrafted,Undrafted,2.90,6.90,0.00,,12.04
4091,Zach,Randolph,Zach Randolph,"Randolph, Zach",Z. Randolph,zach-randolph,1981-07-16T00:00:00,Michigan State,USA,Michigan State/USA,81.00,250.00,17,50,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,zach_randolph,2001,2017,N,Y,Y,2001,1,19,1.80,9.10,2.00,,17.64
1651,Antonio,Burks,Antonio Burks,"Burks, Antonio",A. Burks,antonio-burks,1980-02-25T00:00:00,Memphis,USA,Memphis/USA,72.00,195.00,1,1,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,antonio_burks,2004,2005,N,Y,Y,2004,2,36,1.30,0.60,0.00,,3.34
1687,Brian,Quinnett,Brian Quinnett,"Quinnett, Brian",B. Quinnett,brian-quinnett,1966-05-30T00:00:00,Washington State,USA,Washington State/USA,80.00,235.00,2,23,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_brian_quinnett,1989,1991,N,Y,Y,1989,2,50,0.60,1.60,0.00,,4.44
2507,Jim,Lampley,Jim Lampley,"Lampley, Jim",J. Lampley,jim-lampley,1960-07-02T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,82.00,230.00,0,11,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_jimmy_lampley,1986,1986,N,Y,Y,1983,5,102,0.00,5.00,0.00,,4.04
3346,Mike,Wilson,Mike Wilson,"Wilson, Mike",M. Wilson,mike-wilson,1959-09-15T00:00:00,Marquette,USA,Marquette/USA,75.00,175.00,2,15,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_mike_wilson,1983,1986,N,Y,Y,1982,3,47,1.40,1.10,0.00,,4.44
1745,Darrell,Elston,Darrell Elston,"Elston, Darrell",D. Elston,darrell-elston,1952-08-15T00:00:00,North Carolina,USA,North Carolina/USA,75.00,190.00,0,15,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_darrell_elston,1976,1976,N,Y,Y,1974,3,43,0.40,1.20,0.00,,2.04
4405,Skal,Labissiere,Skal Labissiere,"Labissiere, Skal",S. Labissiere,skal-labissiere,1996-03-18T00:00:00,Kentucky,Haiti,Kentucky/Haiti,82.00,235.00,4,7,Forward-Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,skal_labissiere,2016,2019,Y,Y,Y,2016,1,28,1.00,4.50,0.00,,8.24
313,Alexis,Ajinca,Alexis Ajinca,"Ajinca, Alexis",A. Ajinca,alexis-ajinca,1988-05-06T00:00:00,Hyeres-Toulon,France,Hyeres-Toulon/France,86.00,248.00,7,42,Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,alexis_ajinca,2008,2017,Y,Y,Y,2008,1,20,0.50,3.90,0.00,,6.34
2249,Francis,Mahoney,Francis Mahoney,"Mahoney, Francis",F. Mahoney,francis-mahoney,1927-11-20T00:00:00,Brown,USA,Brown/USA,74.00,205.00,1,,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_mo_mahoney,1952,1953,N,Y,Y,1950,6,None,0.30,1.10,0.00,,2.54
1981,Troy,Bell,Troy Bell,"Bell, Troy",T. Bell,troy-bell,1980-11-10T00:00:00,Boston College,USA,Boston College/USA,73.00,180.00,1,3,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,troy_bell,2003,2003,Y,Y,Y,2003,1,16,0.70,0.70,0.00,,2.84
159,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,77.00,195.00,1,0,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2020,N,Y,Y,2019,1,7,4.70,4.60,,0.09,16.24
631,Clint,Richardson,Clint Richardson,"Richardson, Clint",C. Richardson,clint-richardson,1956-08-07T00:00:00,Seattle,USA,Seattle/USA,75.00,195.00,7,4,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_clint_richardson,1979,1986,N,Y,Y,1979,2,36,2.50,2.40,0.00,,8.04
3101,Terrence,Rencher,Terrence Rencher,"Rencher, Terrence",T. Rencher,terrence-rencher,1973-02-19T00:00:00,Texas,USA,Texas/USA,75.00,185.00,0,,Guard,Inactive,N,0,,,,,terrence_rencher,1995,1995,N,Y,Y,1995,2,32,1.50,1.20,0.00,,3.94
1834,Doug,West,Doug West,"West, Doug",D. West,doug-west,1967-05-27T00:00:00,Villanova,USA,Villanova/USA,,,11,,Guard,Inactive,N,0,,,,,doug_west,1989,2000,N,Y,Y,1989,2,38,1.90,2.50,0.00,,10.64
2001,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,1982-10-06T00:00:00,Jacksonville State,USA,Jacksonville State/USA,72.00,170.00,1,23,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,walker_russell,2011,2011,Y,Y,Y,1982,4,78,2.10,0.90,0.00,,4.04
802,Bernard,James,Bernard James,"James, Bernard",B. James,bernard-james,1985-02-07T00:00:00,Florida State,USA,Florida State/USA,82.00,235.00,2,55,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,bernard_james,2012,2014,Y,Y,Y,2012,2,33,0.10,2.30,0.00,,3.24
3747,Anthony,Morrow,Anthony Morrow,"Morrow, Anthony",A. Morrow,anthony-morrow,1985-09-27T00:00:00,Georgia Tech,USA,Georgia Tech/USA,77.00,210.00,9,11,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,anthony_morrow,2008,2016,N,Y,Y,Undrafted,Undrafted,Undrafted,0.90,2.20,0.00,,10.44
1167,Howard,Komives,Howard Komives,"Komives, Howard",H. Komives,howard-komives,1941-05-09T00:00:00,Bowling Green,USA,Bowling Green/USA,73.00,185.00,9,15,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_howie_komives,1964,1973,N,Y,Y,1964,2,13,4.00,2.40,0.00,,11.24
1205,Roger,Jorgensen,Roger Jorgensen,"Jorgensen, Roger",R. Jorgensen,roger-jorgensen,1920-09-02T00:00:00,Ohio State,USA,Ohio State/USA,77.00,200.00,0,,Center,Inactive,N,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_roger_jorgensen,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,,0.00,,2.54
644,Rasheed,Wallace,Rasheed Wallace,"Wallace, Rasheed",R. Wallace,rasheed-wallace,1974-09-17T00:00:00,North Carolina,USA,North Carolina/USA,83.00,230.00,15,,Forward-Center,Inactive,N,0,,,,,rasheed_wallace,1995,2012,N,Y,Y,1995,1,4,1.80,6.70,4.00,,15.44
1111,Jack,Rocker,Jack Rocker,"Rocker, Jack",J. Rocker,jack-rocker,1922-08-12T00:00:00,California,USA,California/USA,77.00,185.00,0,19,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jack_rocker,1947,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,,0.00,,2.94
818,Wes,Iwundu,Wes Iwundu,"Iwundu, Wes",W. Iwundu,wes-iwundu,1994-12-20T00:00:00,Kansas State,USA,Kansas State/USA,78.00,195.00,3,25,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,wes_iwundu,2017,2020,Y,Y,Y,2017,2,33,0.40,1.90,,0.04,3.14
283,Dick,Cunningham,Dick Cunningham,"Cunningham, Dick",D. Cunningham,dick-cunningham,1946-07-11T00:00:00,Murray State,USA,Murray State/USA,82.00,245.00,6,19,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_dick_cunningham,1968,1974,N,Y,Y,1968,2,21,0.60,3.70,0.00,,3.84
3098,Bob,Ferry,Bob Ferry,"Ferry, Bob",B. Ferry,bob-ferry,1937-05-31T00:00:00,St. Louis,USA,St. Louis/USA,80.00,230.00,9,12,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bob_ferry,1959,1968,N,Y,Y,1959,None,None,1.40,5.30,0.00,,10.14
1557,Jon,McGlocklin,Jon McGlocklin,"McGlocklin, Jon",J. McGlocklin,jon-mcglocklin,1943-06-10T00:00:00,Indiana,USA,Indiana/USA,77.00,205.00,10,14,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jon_mcglocklin,1965,1975,N,Y,Y,1965,3,24,2.90,2.40,1.00,,12.64
2635,Willie,Norwood,Willie Norwood,"Norwood, Willie",W. Norwood,willie-norwood,1947-08-08T00:00:00,Alcorn State,USA,Alcorn State/USA,79.00,220.00,6,8,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_willie_norwood,1971,1977,N,Y,Y,1969,2,19,0.80,3.70,0.00,,8.54
4349,Sam,Lacey,Sam Lacey,"Lacey, Sam",S. Lacey,sam-lacey,1948-03-28T00:00:00,New Mexico State,USA,New Mexico State/USA,82.00,235.00,12,44,Center,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_sam_lacey,1970,1982,N,Y,Y,1970,1,5,3.70,9.70,1.00,,11.34
414,Donald,Martin,Donald Martin,"Martin, Donald",D. Martin,donald-martin,1920-05-25T00:00:00,Georgetown,USA,Georgetown/USA,68.00,160.00,1,,Guard,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_dino_martin,1946,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,0.80,,0.00,,10.14
1099,Ray,Williams,Ray Williams,"Williams, Ray",R. Williams,ray-williams,1954-10-14T00:00:00,Minnesota,USA,Minnesota/USA,75.00,188.00,9,13,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ray_williams,1977,1986,N,Y,Y,1977,1,10,5.80,3.60,0.00,,16.54
738,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,76.00,213.00,7,7,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,victor_oladipo,2013,2020,N,Y,Y,2013,1,2,4.70,5.00,,0.12,21.84
2801,Sarunas,Marciulionis,Sarunas Marciulionis,"Marciulionis, Sarunas",S. Marciulionis,sarunas-marciulionis,1964-06-13T00:00:00,Statyba,Lithuania,Statyba/Lithuania,77.00,200.00,6,78,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sarunas_marciulionis,1989,1996,N,Y,Y,1987,6,127,2.20,2.30,0.00,,13.84
628,Brandon,Paul,Brandon Paul,"Paul, Brandon",B. Paul,brandon-paul,1991-04-30T00:00:00,Illinois,USA,Illinois/USA,76.00,200.00,0,3,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,brandon_paul,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.60,1.10,0.00,,3.34
2506,Jared,Reiner,Jared Reiner,"Reiner, Jared",J. Reiner,jared-reiner,1982-04-08T00:00:00,Iowa,USA,Iowa/USA,83.00,255.00,2,55,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jared_reiner,2004,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.30,2.40,0.00,,2.24
2933,Ben,Clyde,Ben Clyde,"Clyde, Ben",B. Clyde,ben-clyde,1951-06-10T00:00:00,Florida State,USA,Florida State/USA,79.00,198.00,0,33,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ben_clyde,1974,1974,N,Y,Y,1974,5,89,0.20,1.60,0.00,,3.84
4382,John,Shasky,John Shasky,"Shasky, John",J. Shasky,john-shasky,1964-07-31T00:00:00,Minnesota,USA,Minnesota/USA,83.00,235.00,2,55,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,john_shasky,1988,1990,N,Y,Y,1986,3,61,0.30,2.80,0.00,,4.84
1695,Sam,Jacobson,Sam Jacobson,"Jacobson, Sam",S. Jacobson,sam-jacobson,1975-07-22T00:00:00,Minnesota,USA,Minnesota/USA,,,2,,Guard,Inactive,N,0,,,,,sam_jacobson,1998,2000,N,Y,Y,1998,1,26,0.50,1.20,0.00,,5.24
615,Robert,Zawoluk,Robert Zawoluk,"Zawoluk, Robert",R. Zawoluk,robert-zawoluk,1930-10-13T00:00:00,St. John's,USA,St. John's/USA,79.00,215.00,2,15,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_zeke_zawoluk,1952,1954,N,Y,Y,1952,None,None,1.20,4.10,0.00,,7.84
2837,Darius,Garland,Darius Garland,"Garland, Darius",D. Garland,darius-garland,2000-01-26T00:00:00,Vanderbilt,USA,Vanderbilt/USA,73.00,192.00,1,10,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,darius_garland,2019,2020,N,Y,Y,2019,1,5,5.80,2.20,,0.09,17.44
442,Jackie,Robinson,Jackie Robinson,"Robinson, Jackie",J. Robinson,jackie-robinson,1955-05-20T00:00:00,UNLV,USA,UNLV/USA,78.00,210.00,2,8,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jackie_robinson,1978,1981,N,Y,Y,1978,4,67,0.60,1.20,0.00,,4.84
251,Ron,Davis,Ron Davis,"Davis, Ron",R. Davis,ron-davis,1954-05-01T00:00:00,Washington State,USA,Washington State/USA,78.00,198.00,2,42,Guard,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_ron_davis,1976,1981,N,Y,Y,1976,5,70,0.70,1.80,0.00,,6.34
4452,Desmond,Penigar,Desmond Penigar,"Penigar, Desmond",D. Penigar,desmond-penigar,1981-07-16T00:00:00,Utah State,USA,Utah State/USA,79.00,245.00,1,,Forward,Inactive,N,0,,,,,desmond_penigar,2003,2003,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,2.40,0.00,,4.24
2315,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,76.00,203.00,1,3,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,kevin_porter_jr,2019,2020,Y,Y,Y,2019,1,30,6.40,2.70,,0.10,15.94
1101,Ike,Anigbogu,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,ike-anigbogu,1998-10-16T00:00:00,UCLA,USA,UCLA/USA,82.00,250.00,2,,Center,Inactive,N,0,,,,,ike_anigbogu,2017,2018,Y,Y,Y,2017,2,47,0.10,0.90,0.00,,1.94
2598,Brent,Scott,Brent Scott,"Scott, Brent",B. Scott,brent-scott,1971-06-15T00:00:00,Rice,USA,Rice/USA,82.00,250.00,0,55,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,brent_scott,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,0.20,0.60,0.00,,2.24
977,Max,Morris,Max Morris,"Morris, Max",M. Morris,max-morris,1925-03-14T00:00:00,Northwestern,USA,Northwestern/USA,74.00,195.00,0,,Forward,Inactive,N,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_max_morris,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,3.10,,0.00,,13.64
122,Terry,Duerod,Terry Duerod,"Duerod, Terry",T. Duerod,terry-duerod,1956-07-29T00:00:00,Detroit,USA,Detroit/USA,74.00,180.00,3,40,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_terry_duerod,1979,1982,N,Y,Y,1979,3,48,1.20,1.10,0.00,,7.74
4047,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,bruce-brown,1996-08-15T00:00:00,Miami,USA,Miami/USA,76.00,202.00,2,1,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,bruce_brown,2018,2020,Y,Y,Y,2018,2,42,1.40,4.50,,0.09,9.34
2967,Mitchell,Wiggins,Mitchell Wiggins,"Wiggins, Mitchell",M. Wiggins,mitchell-wiggins,1959-09-28T00:00:00,Florida State,USA,Florida State/USA,76.00,185.00,5,23,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_mitchell_wiggins,1983,1991,N,Y,Y,1983,1,23,1.60,3.20,0.00,,11.04
2374,Jawann,Oldham,Jawann Oldham,"Oldham, Jawann",J. Oldham,jawann-oldham,1957-07-04T00:00:00,Seattle,USA,Seattle/USA,84.00,215.00,9,22,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_jawann_oldham,1980,1990,N,Y,Y,1980,2,41,0.50,4.10,0.00,,5.44
3433,Rudy,Hackett,Rudy Hackett,"Hackett, Rudy",R. Hackett,rudy-hackett,1953-05-10T00:00:00,Syracuse,USA,Syracuse/USA,81.00,210.00,0,45,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_rudy_hackett,1976,1976,N,Y,Y,1975,3,37,0.50,2.20,0.00,,3.34
1250,Jaren,Jackson,Jaren Jackson,"Jackson, Jaren",J. Jackson,jaren-jackson,1967-10-27T00:00:00,Georgetown,USA,Georgetown/USA,78.00,225.00,11,2,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,jaren_jackson,1989,2001,N,Y,Y,Undrafted,Undrafted,Undrafted,1.20,1.80,0.00,,6.54
3284,Alvin,Holt,Alvin Holt,"Holt, Alvin",A. Holt,alvin-holt,1946-08-26T00:00:00,Jackson State,USA,Jackson State/USA,79.00,210.00,0,6,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_aw_holt,1970,1970,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,0.70,0.00,,1.74
3341,Maalik,Wayns,Maalik Wayns,"Wayns, Maalik",M. Wayns,maalik-wayns,1991-05-02T00:00:00,Villanova,USA,Villanova/USA,73.00,195.00,2,,Guard,Inactive,N,0,,,,,maalik_wayns,2012,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.00,0.30,0.00,,3.74
2834,Bostjan,Nachbar,Bostjan Nachbar,"Nachbar, Bostjan",B. Nachbar,bostjan-nachbar,1980-07-03T00:00:00,Benetton Treviso,Slovenia,Benetton Treviso/Slovenia,81.00,221.00,6,7,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,bostjan_nachbar,2002,2007,N,Y,Y,2002,1,15,0.90,2.60,0.00,,8.14
1908,Pat,Cummings,Pat Cummings,"Cummings, Pat",P. Cummings,pat-cummings,1956-07-11T00:00:00,Cincinnati,USA,Cincinnati/USA,81.00,230.00,11,50,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_pat_cummings,1979,1990,N,Y,Y,1978,3,59,1.20,5.60,0.00,,10.64
3869,Antoine,Rigaudeau,Antoine Rigaudeau,"Rigaudeau, Antoine",A. Rigaudeau,antoine-rigaudeau,1971-12-17T00:00:00,Virtus Bologna,France,Virtus Bologna/France,79.00,210.00,1,,Guard,Inactive,N,0,,,,,antoine_rigaudeau,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,0.50,0.70,0.00,,2.54
1528,Cedric,Henderson,Cedric Henderson,"Henderson, Cedric",C. Henderson,cedric-henderson,1975-03-11T00:00:00,Memphis,USA,Memphis/USA,79.00,225.00,5,45,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedric_henderson,1997,2002,N,Y,Y,1997,2,44,1.60,2.90,0.00,,8.34
3966,Dell,Demps,Dell Demps,"Demps, Dell",D. Demps,dell-demps,1970-02-12T00:00:00,Pacific,USA,Pacific/USA,75.00,205.00,2,,Guard,Inactive,N,0,,,,,dell_demps,1993,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,0.50,0.50,0.00,,4.04
894,Richard,Morton,Richard Morton,"Morton, Richard",R. Morton,richard-morton,1966-02-02T00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,75.00,190.00,0,4,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_richard_morton,1988,1988,N,Y,Y,Undrafted,Undrafted,Undrafted,0.50,0.00,0.00,,4.04
1351,Arthur,Williams,Arthur Williams,"Williams, Arthur",A. Williams,arthur-williams,1939-09-29T00:00:00,California State-Poly Pomona,USA,California State-Poly Pomona/USA,73.00,180.00,6,7,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_hambone_williams,1967,1973,N,Y,Y,Undrafted,Undrafted,Undrafted,4.40,3.10,0.00,,6.34
217,Wally,Szczerbiak,Wally Szczerbiak,"Szczerbiak, Wally",W. Szczerbiak,wally-szczerbiak,1977-03-05T00:00:00,Miami (Ohio),USA,Miami (Ohio)/USA,79.00,240.00,10,10,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wally_szczerbiak,1999,2008,N,Y,Y,1999,1,6,2.40,4.00,1.00,,15.14
2379,Tony,Wroten,Tony Wroten,"Wroten, Tony",T. Wroten,tony-wroten,1993-04-13T00:00:00,Washington,USA,Washington/USA,78.00,205.00,4,5,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,tony_wroten,2012,2015,Y,Y,Y,2012,1,25,3.00,2.50,0.00,,12.14
3358,Kevin,Henderson,Kevin Henderson,"Henderson, Kevin",K. Henderson,kevin-henderson,1964-03-22T00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,76.00,195.00,1,12,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_kevin_henderson,1986,1987,N,Y,Y,1986,3,50,1.50,1.10,0.00,,4.04
3459,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,johnathan-williams,1995-05-22T00:00:00,Gonzaga,USA,Gonzaga/USA,81.00,228.00,2,19,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,johnathan_williams,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.50,4.20,0.00,,6.24
